två	RG	RG|NOM	NUM
annan	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
val	NN	NN|NEU|PLU|DEF|NOM	NOUN
-	MID	MID	PUNCT
till	PP	PP	ADP
kommun	NN	NN|UTR|PLU|IND|NOM	NOUN
och	KN	KN	CCONJ
landsting	NN	NN|NEU|PLU|IND|NOM	NOUN
-	MID	MID	PUNCT
bli	VB	VB|PRS|AKT	AUX
inte	AB	AB	ADV
helt	AB	AB|POS	ADV
färdigräknad	PC	PC|PRF|UTR/NEU|PLU|IND/DEF|NOM	VERB
förrän	AB	AB	ADV
i	PP	PP	ADP
oktober	NN	NN|UTR|SIN|IND|NOM	NOUN
-	MID	MID	SYM
november	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
vara	VB	VB|PRS|AKT	VERB
en	DT	DT|UTR/NEU|PLU|DEF	DET
över	AB	AB	ADV
700000	RG	RG|NOM	NUM
poströst	NN	NN|UTR|PLU|DEF|NOM	NOUN
-	MID	MID	PUNCT
med	PP	PP	ADP
kanske	AB	AB	ADV
en	DT	DT|UTR|SIN|IND	DET
helt	AB	AB|POS	ADV
annan	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
partifördelning	NN	NN|UTR|SIN|IND|NOM	NOUN
än	KN	KN	CCONJ
tidig	AB	AB|KOM	ADV
-	MID	MID	PUNCT
som	HP	HP|-|-|-	PRON
vålla	VB	VB|SUP|AKT	VERB
oreda	NN	NN|UTR|SIN|DEF|NOM	NOUN
och	KN	KN	CCONJ
brist	NN	NN|UTR|SIN|DEF|NOM	NOUN
på	PP	PP	ADP
säker	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
siffra	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
finnas	VB	VB|PRS|SFO	VERB
någon	DT	DT|UTR/NEU|PLU|IND	DET
resultat	NN	NN|NEU|PLU|IND|NOM	NOUN
av	PP	PP	ADP
val	NN	NN|NEU|SIN|DEF|NOM	NOUN
som	HP	HP|-|-|-	PRON
expert	NN	NN|UTR|PLU|DEF|NOM	NOUN
och	KN	KN	CCONJ
valspecialist	NN	NN|UTR|PLU|DEF|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
enig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
om	PP	PP	ADP
-	MID	MID	PUNCT
trots	PP	PP	ADP
en	DT	DT|UTR|SIN|DEF	DET
stor	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
ovisshet	NN	NN|UTR|SIN|DEF|NOM	NOUN
:	MAD	MAD	PUNCT

kommunist	NN	NN|UTR|PLU|DEF|NOM	NOUN
klara	VB	VB|PRS|AKT	VERB
sig	PS	PS|UTR/NEU|PLU|DEF	DET
4	RG	RG|NOM	NUM
procent	NN	NN|UTR|PLU|IND|NOM	NOUN
och	KN	KN	CCONJ
bli	VB	VB|PRS|AKT	VERB
så	AB	AB	ADV
stor	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
grupp	NN	NN|UTR|SIN|IND|NOM	NOUN
i	PP	PP	ADP
en	DT	DT|UTR|SIN|DEF	DET
ny	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
enkammare	NN	NN|UTR|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
att	SN	SN	SCONJ
2	RG	RG|NOM	NUM
regering	NN	NN|UTR|SIN|DEF|NOM	NOUN
kunna	VB	VB|PRS|AKT	AUX
sitta	VB	VB|INF|AKT	VERB
kvar	PL	PL	ADV
trots	PP	PP	ADP
en	DT	DT|UTR|SIN|IND	DET
kraftig	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
tillbakagång	NN	NN|UTR|SIN|IND|NOM	NOUN
jämföra	PC	PC|PRF|NEU|SIN|IND|NOM	ADJ
med	PP	PP	ADP
en	DT	DT|NEU|SIN|DEF	DET
enastående	JJ	JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
val	NN	NN|NEU|SIN|DEF|NOM	NOUN
1968	RG	RG|NOM	NUM
.	MAD	MAD	PUNCT

centerparti	NN	NN|NEU|SIN|DEF|NOM	NOUN
och	KN	KN	CCONJ
Gunnar	PM	PM|NOM	PROPN
Hedlund	PM	PM|NOM	PROPN
vara	VB	VB|PRS|AKT	AUX
val	NN	NN|NEU|SIN|DEF|GEN	NOUN
'	PAD	PAD	PUNCT
segrare	NN	NN|UTR|SIN|IND|NOM	NOUN
'	PAD	PAD	PUNCT
med	PP	PP	ADP
en	DT	DT|UTR|SIN|IND	DET
andel	NN	NN|UTR|SIN|IND|NOM	NOUN
av	PP	PP	ADP
väljarkår	NN	NN|UTR|SIN|DEF|NOM	NOUN
på	PP	PP	ADP
över	AB	AB	ADV
20	RG	RG|NOM	NUM
procent	NN	NN|UTR|PLU|IND|NOM	NOUN
och	KN	KN	CCONJ
med	PP	PP	ADP
stor	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
inbrytning	NN	NN|UTR|PLU|IND|NOM	NOUN
i	PP	PP	ADP
stad	NN	NN|UTR|PLU|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

men	KN	KN	CCONJ
segrare	NN	NN|UTR|SIN|DEF|GEN	NOUN
lön	NN	NN|UTR|SIN|IND|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
endast	AB	AB	ADV
seger	NN	NN|UTR|SIN|DEF|GEN	NOUN
sötma	NN	NN|UTR|SIN|IND|NOM	NOUN
:	MID	MID	PUNCT
ingen	DT	DT|NEU|SIN|IND	DET
regeringsskifte	NN	NN|NEU|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
en	DT	DT|UTR/NEU|PLU|DEF	DET
borgerlig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
fortfarande	AB	AB	ADV
i	PP	PP	ADP
opposition	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

glädje	NN	NN|UTR|SIN|DEF|NOM	NOUN
över	PP	PP	ADP
att	SN	SN	SCONJ
den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
bli	VB	VB|PRS|AKT	VERB
fler	JJ	JJ|POS|UTR/NEU|PLU|IND|NOM	ADJ
borgerlig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
än	KN	KN	CCONJ
socialdemokrat	NN	NN|UTR|PLU|IND|NOM	NOUN
i	PP	PP	ADP
riksdag	NN	NN|UTR|SIN|DEF|NOM	NOUN
grumla	VB	VB|PRS|SFO	VERB
av	PP	PP	ADP
att	SN	SN	SCONJ
lite	AB	AB|SUV	ADV
14	RG	RG|NOM	NUM
,	MID	MID	PUNCT
kanske	AB	AB	ADV
17	RG	RG|NOM	NUM
kommunist	NN	NN|UTR|PLU|IND|NOM	NOUN
borga	VB	VB|PRS|AKT	VERB
för	PP	PP	ADP
fortsätta	PC	PC|PRF|NEU|SIN|IND|NOM	ADJ
socialistisk	JJ	JJ|POS|NEU|SIN|IND|NOM	ADJ
styre	NN	NN|NEU|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

Gunnar	PM	PM|NOM	PROPN
Helen	PM	PM|NOM	PROPN
göra	VB	VB|PRT|AKT	VERB
en	DT	DT|NEU|SIN|IND	DET
någon	AB	AB	ADV
bra	JJ	JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
val	NN	NN|NEU|SIN|IND|NOM	NOUN
med	PP	PP	ADP
folkparti	NN	NN|NEU|SIN|DEF|NOM	NOUN
än	KN	KN	CCONJ
Sven	PM	PM|NOM	PROPN
Weden	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
men	KN	KN	CCONJ
framgång	NN	NN|UTR|SIN|DEF|NOM	NOUN
vara	VB	VB|PRT|AKT	AUX
blygsam	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
.	MAD	MAD	PUNCT

moderat	NN	NN|UTR|PLU|DEF|NOM	NOUN
fortsätta	VB	VB|PRT|AKT	VERB
bakåt	AB	AB	ADV
och	KN	KN	CCONJ
nå	VB	VB|PRT|AKT	VERB
bara	AB	AB	ADV
10,9	RG	RG|NOM	NUM
procent	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

man	PN	PN|UTR|SIN|IND|SUB	PRON
tala	VB	VB|PRS|AKT	VERB
redan	AB	AB	ADV
om	PP	PP	ADP
partiledarskifte	NN	NN|NEU|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

en	DT	DT|UTR|SIN|IND	DET
tröst	NN	NN|UTR|SIN|IND|NOM	NOUN
i	PP	PP	ADP
bedrövelse	NN	NN|UTR|SIN|DEF|NOM	NOUN
kunna	VB	VB|PRS|AKT	AUX
kanske	AB	AB	ADV
poströst	NN	NN|UTR|PLU|DEF|NOM	NOUN
ge	VB	VB|INF|AKT	VERB
.	MAD	MAD	PUNCT

den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
finnas	VB	VB|PRS|SFO	VERB
en	DT	DT|UTR|SIN|IND	DET
del	NN	NN|UTR|SIN|IND|NOM	NOUN
församling	NN	NN|UTR|PLU|IND|NOM	NOUN
i	PP	PP	ADP
Stockholm	PM	PM|NOM	PROPN
-	MID	MID	PUNCT
en	DT	DT|UTR|SIN|DEF	DET
högborgerlig	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
Oscar	PM	PM|GEN	PROPN
församling	NN	NN|UTR|SIN|IND|NOM	NOUN
till	PP	PP	ADP
exempel	NN	NN|NEU|SIN|IND|NOM	NOUN
-	MID	MID	PUNCT
som	HP	HP|-|-|-	PRON
visa	VB	VB|PRS|AKT	VERB
en	DT	DT|NEU|SIN|IND	DET
rekordlåg	JJ	JJ|POS|NEU|SIN|IND|NOM	ADJ
valdeltagande	NN	NN|NEU|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

kanske	AB	AB	ADV
bero	VB	VB|PRS|AKT	VERB
den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
på	PP	PP	ADP
att	SN	SN	SCONJ
en	DT	DT|UTR|SIN|IND	DET
mängd	NN	NN|UTR|SIN|IND|NOM	NOUN
högerröst	NN	NN|UTR|PLU|IND|NOM	NOUN
finnas	VB	VB|PRS|SFO	VERB
deponera	PC	PC|PRF|UTR/NEU|SIN|DEF|NOM	ADJ
på	PP	PP	ADP
post	NN	NN|UTR|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

för	KN	KN	CCONJ
inte	AB	AB	ADV
kunna	VB	VB|PRS|AKT	AUX
väl	AB	AB	ADV
intresse	NN	NN|NEU|SIN|DEF|NOM	NOUN
sjunka	VB	VB|INF|AKT	VERB
så	AB	AB	ADV
enorm	AB	AB|POS	ADV
mellan	PP	PP	ADP
två	RG	RG|NOM	NUM
val	NN	NN|NEU|PLU|IND|NOM	NOUN
att	SN	SN	SCONJ
valdeltagande	NN	NN|NEU|SIN|DEF|NOM	NOUN
som	HP	HP|-|-|-	PRON
1968	RG	RG|NOM	NUM
ligga	VB	VB|PRT|AKT	VERB
på	PP	PP	ADP
nära	AB	AB|POS	ADV
90	RG	RG|NOM	NUM
procent	NN	NN|UTR|PLU|IND|NOM	NOUN
i	PP	PP	ADP
år	NN	NN|NEU|SIN|IND|NOM	NOUN
dala	VB	VB|SUP|AKT	VERB
till	PP	PP	ADP
65-70	RG	RG|NOM	NUM
procent	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

kommunalval	NN	NN|NEU|PLU|DEF|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
lite	AB	AB|SUV	ADV
lika	AB	AB	ADV
förvirrande	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
som	KN	KN	CCONJ
riksdagsval	NN	NN|NEU|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

man	PN	PN|UTR|SIN|IND|SUB	PRON
veta	VB	VB|PRS|AKT	VERB
ännu	AB	AB	ADV
inte	AB	AB	ADV
vilken	HP	HP|UTR/NEU|PLU|IND	PRON
som	HP	HP|-|-|-	PRON
skola	VB	VB|PRS|AKT	AUX
regera	VB	VB|INF|AKT	VERB
en	DT	DT|UTR/NEU|PLU|DEF	DET
nära	JJ	JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM	ADJ
tre	RG	RG|NOM	NUM
år	NN	NN|NEU|PLU|DEF|NOM	NOUN
i	PP	PP	ADP
stad	NN	NN|UTR|PLU|IND|NOM	NOUN
som	KN	KN	CCONJ
Stockholm	PM	PM|NOM	PROPN
och	KN	KN	CCONJ
Göteborg	PM	PM|NOM	PROPN
.	MAD	MAD	PUNCT

och	KN	KN	CCONJ
den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
finnas	VB	VB|PRS|SFO	VERB
flera	JJ	JJ|POS|UTR/NEU|PLU|IND|NOM	ADJ
stad	NN	NN|UTR|PLU|IND|NOM	NOUN
i	PP	PP	ADP
landsort	NN	NN|UTR|SIN|DEF|NOM	NOUN
som	HP	HP|-|-|-	PRON
vänta	VB	VB|PRS|AKT	VERB
lika	AB	AB	ADV
spänna	AB	AB	ADV
på	PP	PP	ADP
slutresultat	NN	NN|NEU|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

en	DT	DT|UTR|SIN|DEF	DET
15	RG	RG|NOM	NUM
oktober	NN	NN|UTR|SIN|IND|NOM	NOUN
skola	VB	VB|PRS|AKT	AUX
landstingsval	NN	NN|NEU|SIN|DEF|NOM	NOUN
vara	VB	VB|INF|AKT	AUX
helt	AB	AB|POS	ADV
färdigräknad	PC	PC|PRF|NEU|SIN|IND|NOM	ADJ
,	MID	MID	PUNCT
en	DT	DT|UTR|SIN|DEF	DET
15	RG	RG|NOM	NUM
november	NN	NN|UTR|SIN|IND|NOM	NOUN
kommunval	NN	NN|NEU|PLU|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

kommun	NN	NN|UTR|-|-|SMS	NOUN
och	KN	KN	CCONJ
landstingsval	NN	NN|NEU|PLU|IND|NOM	NOUN
ha	VB	VB|PRS|AKT	AUX
delvis	AB	AB	ADV
komma	VB	VB|SUP|AKT	VERB
i	PP	PP	ADP
skugga	NN	NN|UTR|SIN|DEF|NOM	NOUN
av	PP	PP	ADP
riksdagsval	NN	NN|NEU|SIN|DEF|NOM	NOUN
och	KN	KN	CCONJ
rikspolitik	NN	NN|UTR|PLU|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

men	KN	KN	CCONJ
full	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
samstämmighet	NN	NN|UTR|SIN|IND|NOM	NOUN
ha	VB	VB|PRS|AKT	AUX
inte	AB	AB	ADV
råda	VB	VB|SUP|AKT	VERB
mellan	PP	PP	ADP
valresultat	NN	NN|NEU|PLU|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

preliminär	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
siffra	NN	NN|UTR|PLU|IND|NOM	NOUN
för	PP	PP	ADP
en	DT	DT|UTR|SIN|IND	DET
stad	NN	NN|UTR|SIN|IND|NOM	NOUN
som	KN	KN	CCONJ
Lidingö	PM	PM|NOM	PROPN
-	MID	MID	PUNCT
regera	PC	PC|PRF|UTR|SIN|IND|NOM	ADJ
av	PP	PP	ADP
moderat	NN	NN|UTR|PLU|DEF|NOM	NOUN
-	MID	MID	PUNCT
visa	VB	VB|PRS|AKT	VERB
att	SN	SN	SCONJ
en	DT	DT|NEU|SIN|DEF	DET
moderat	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
samlingsparti	NN	NN|NEU|SIN|DEF|NOM	NOUN
få	VB	VB|PRT|AKT	VERB
cirka	AB	AB	ADV
1000	RG	RG|NOM	NUM
röst	NN	NN|UTR|PLU|IND|NOM	NOUN
mycket	AB	AB|KOM	ADV
i	PP	PP	ADP
kommunval	NN	NN|NEU|SIN|DEF|NOM	NOUN
än	KN	KN	CCONJ
i	PP	PP	ADP
riksdagsval	NN	NN|NEU|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

(	PAD	PAD	PUNCT
cirka	AB	AB	ADV
4400	RG	RG|NOM	NUM
till	PP	PP	ADP
riksdag	NN	NN|UTR|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
cirka	AB	AB	ADV
5400	RG	RG|NOM	NUM
till	PP	PP	ADP
kommun	NN	NN|UTR|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT
)	PAD	PAD	PUNCT

betyda	VB	VB|PRS|AKT	VERB
den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
stor	JJ	JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
förtroende	NN	NN|NEU|SIN|IND|NOM	NOUN
för	PP	PP	ADP
en	DT	DT|UTR/NEU|PLU|DEF	DET
lokal	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
politiker	NN	NN|UTR|PLU|DEF|NOM	NOUN
och	KN	KN	CCONJ
de	PS	PS|UTR/NEU|SIN/PLU|DEF	DET
program	NN	NN|NEU|PLU|IND|NOM	NOUN
än	KN	KN	CCONJ
för	PP	PP	ADP
Holmberg	PM	PM|NOM	PROPN
-	MID	MID	SYM
Bohman	PM	PM|NOM	PROPN
?	MAD	MAD	PUNCT

liknande	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
skiftning	NN	NN|UTR|PLU|IND|NOM	NOUN
rapportera	VB	VB|PRS|SFO	VERB
från	PP	PP	ADP
annan	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
håll	NN	NN|NEU|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
men	KN	KN	CCONJ
knappast	AB	AB|SUV	ADV
så	AB	AB	ADV
markera	AB	AB|POS	ADV
.	MAD	MAD	PUNCT

tillbaka	AB	AB	ADV
till	PP	PP	ADP
riksval	NN	NN|NEU|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

Palme	PM	PM|NOM	PROPN
och	KN	KN	CCONJ
(	PAD	PAD	PUNCT
s	PM	PM|NOM	PROPN
)	PAD	PAD	PUNCT
få	VB	VB|PRT|AKT	AUX
lämna	VB	VB|INF|AKT	VERB
tillbaka	PL	PL	ADV
en	DT	DT|UTR|SIN|IND	DET
hel	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
del	NN	NN|UTR|SIN|IND|NOM	NOUN
kommuniströst	NN	NN|UTR|PLU|IND|NOM	NOUN
som	HP	HP|-|-|-	PRON
man	PN	PN|UTR|SIN|IND|SUB	PRON
'	PAD	PAD	PUNCT
låna	VB	VB|PRT|AKT	VERB
'	PAD	PAD	PUNCT
68	RG	RG|NOM	NUM
.	MAD	MAD	PUNCT

men	KN	KN	CCONJ
en	DT	DT|UTR|SIN|IND	DET
hel	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
del	NN	NN|UTR|SIN|IND|NOM	NOUN
ha	VB	VB|PRS|AKT	AUX
också	AB	AB	ADV
vandra	VB	VB|SUP|AKT	VERB
till	PP	PP	ADP
en	DT	DT|UTR/NEU|PLU|DEF	DET
borgerlig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
.	MAD	MAD	PUNCT

hur	HA	HA	ADV
denna	DT	DT|UTR/NEU|PLU|DEF	DET
vandring	NN	NN|UTR|PLU|IND|NOM	NOUN
ske	VB	VB|SUP|AKT	VERB
,	MID	MID	PUNCT
bli	VB	VB|PRS|AKT	VERB
en	DT	DT|UTR|SIN|IND	DET
uppgift	NN	NN|UTR|SIN|IND|NOM	NOUN
för	PP	PP	ADP
parti	NN	NN|NEU|PLU|DEF|GEN	NOUN
valstrateg	NN	NN|UTR|PLU|IND|NOM	NOUN
att	IE	IE	PART
beräkna	VB	VB|INF|AKT	VERB
.	MAD	MAD	PUNCT

när	HA	HA	ADV
nu	AB	AB	ADV
en	DT	DT|UTR/NEU|PLU|DEF	DET
definitiv	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
siffra	NN	NN|UTR|PLU|DEF|NOM	NOUN
äntligen	AB	AB	ADV
sammanställa	VB	VB|SUP|SFO	VERB
.	MAD	MAD	PUNCT

så	AB	AB	ADV
här	AB	AB	ADV
göra	VB	VB|PRS|AKT	VERB
man	PN	PN|UTR|SIN|IND|SUB	PRON
1973	RG	RG|NOM	NUM
.	MAD	MAD	PUNCT

i	PP	PP	ADP
ställe	NN	NN|NEU|SIN|DEF|NOM	NOUN
för	PP	PP	ADP
valkuvert	NN	NN|NEU|SIN|IND|NOM	NOUN
ta	VB	VB|PRS|AKT	VERB
man	PN	PN|UTR|SIN|IND|SUB	PRON
en	DT	DT|UTR|SIN|IND	DET
kassett	NN	NN|UTR|SIN|IND|NOM	NOUN
och	KN	KN	CCONJ
stoppa	VB	VB|PRS|AKT	VERB
valsedel	NN	NN|UTR|SIN|DEF|NOM	NOUN
för	PP	PP	ADP
riksdagsval	NN	NN|NEU|SIN|DEF|NOM	NOUN
i	PP	PP	ADP
.	MAD	MAD	PUNCT

så	AB	AB	ADV
göra	VB	VB|PRS|AKT	VERB
man	PN	PN|UTR|SIN|IND|SUB	PRON
likadan	AB	AB	ADV
med	PP	PP	ADP
valsedel	NN	NN|UTR|PLU|DEF|NOM	NOUN
för	PP	PP	ADP
kommun	NN	NN|UTR|-|-|SMS	NOUN
och	KN	KN	CCONJ
landstingsval	NN	NN|NEU|PLU|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

med	PP	PP	ADP
tre	RG	RG|NOM	NUM
svart	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
ogenomskinlig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
kassett	NN	NN|UTR|PLU|IND|NOM	NOUN
(	PAD	PAD	PUNCT
den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
på	PP	PP	ADP
bild	NN	NN|UTR|SIN|DEF|NOM	NOUN
ovan	AB	AB	ADV
vara	VB	VB|PRS|AKT	VERB
bara	AB	AB	ADV
till	PL	PL	ADP
för	PP	PP	ADP
demonstration	NN	NN|UTR|SIN|IND|NOM	NOUN
)	PAD	PAD	PUNCT
gå	VB	VB|PRS|AKT	VERB
så	AB	AB	ADV
väljare	NN	NN|UTR|SIN|DEF|NOM	NOUN
fram	AB	AB	ADV
till	PP	PP	ADP
valförrättare	NN	NN|UTR|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

valsedel	NN	NN|UTR|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
till	PP	PP	ADP
vänster	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
vara	VB	VB|PRS|AKT	AUX
en	DT	DT|NEU|SIN|IND	DET
hålkort	NN	NN|NEU|SIN|IND|NOM	NOUN
på	PP	PP	ADP
styv	JJ	JJ|POS|NEU|SIN|IND|NOM	ADJ
papper	NN	NN|NEU|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

en	DT	DT|UTR/NEU|PLU|DEF	DET
två	RG	RG|NOM	NUM
hål	NN	NN|NEU|PLU|DEF|NOM	NOUN
till	PP	PP	ADP
höger	NN	NN|UTR|SIN|IND|NOM	NOUN
markera	VB	VB|PRS|AKT	VERB
valkrets	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
en	DT	DT|UTR/NEU|PLU|DEF	DET
två	RG	RG|NOM	NUM
vänster	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
parti	NN	NN|NEU|SIN|IND|NOM	NOUN
respektive	AB	AB	ADV
partifraktion	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
som	HP	HP|-|-|-	PRON
stryka	VB	VB|PRS|AKT	VERB
namn	NN	NN|NEU|SIN|IND|NOM	NOUN
måste	VB	VB|PRS|AKT	AUX
göra	VB	VB|INF|AKT	VERB
hål	NN	NN|NEU|SIN|IND|NOM	NOUN
i	PP	PP	ADP
ruta	NN	NN|UTR|SIN|DEF|NOM	NOUN
vid	PP	PP	ADP
penna	NN	NN|UTR|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

på	PP	PP	ADP
valförrättare	NN	NN|UTR|SIN|DEF|GEN	NOUN
bord	NN	NN|NEU|SIN|IND|NOM	NOUN
stå	VB	VB|PRS|AKT	VERB
valbox	NN	NN|UTR|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

efter	PP	PP	ADP
kollning	NN	NN|UTR|SIN|IND|NOM	NOUN
i	PP	PP	ADP
röstlängd	NN	NN|UTR|SIN|DEF|NOM	NOUN
trycka	VB	VB|PRS|AKT	VERB
valförrättare	NN	NN|UTR|SIN|DEF|NOM	NOUN
ned	PL	PL	ADV
valsedel	NN	NN|UTR|SIN|DEF|NOM	NOUN
i	PP	PP	ADP
box	NN	NN|UTR|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

kassett	NN	NN|UTR|SIN|DEF|NOM	NOUN
stanna	VB	VB|PRS|AKT	VERB
kvar	PL	PL	ADV
,	MID	MID	PUNCT
ta	VB	VB|IMP|SFO	VERB
ut	PL	PL	ADV
och	KN	KN	CCONJ
gå	VB	VB|PRS|AKT	VERB
sedan	AB	AB	ADV
ut	AB	AB	ADV
i	PP	PP	ADP
vallokal	NN	NN|UTR|SIN|DEF|NOM	NOUN
för	PP	PP	ADP
ny	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
användning	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

efter	PP	PP	ADP
val	NN	NN|NEU|SIN|DEF|GEN	NOUN
slut	NN	NN|NEU|SIN|IND|NOM	NOUN
köra	VB	VB|PRS|SFO	VERB
box	NN	NN|UTR|SIN|DEF|NOM	NOUN
till	PP	PP	ADP
nära	JJ	JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM	ADJ
datacentral	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
som	HP	HP|-|-|-	PRON
ta	VB	VB|PRS|AKT	VERB
hand	NN	NN|UTR|SIN|IND|NOM	NOUN
om	PP	PP	ADP
innehåll	NN	NN|NEU|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

8,7	RG	RG|NOM	NUM
miljon	NN	NN|UTR|PLU|IND|NOM	NOUN
invånare	NN	NN|UTR|PLU|IND|NOM	NOUN

4	RG	RG|NOM	NUM
miljon	NN	NN|UTR|PLU|IND|NOM	NOUN
bil	NN	NN|UTR|PLU|IND|NOM	NOUN

dator	NN	NN|UTR|SIN|DEF|NOM	NOUN
styra	VB	VB|PRS|AKT	VERB
företag	NN	NN|NEU|PLU|DEF|NOM	NOUN

gles	JJ	JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
glesbygd	NN	NN|UTR|PLU|IND|NOM	NOUN

en	DT	DT|UTR|SIN|IND	DET
skräckvision	NN	NN|UTR|SIN|IND|NOM	NOUN
?	MAD	MAD	PUNCT

kanske	AB	AB	ADV
-	MID	MID	PUNCT
men	KN	KN	CCONJ
uppgift	NN	NN|UTR|PLU|DEF|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
